date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:45	9359/9359	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:48%20GMT	https://web.archive.org/web/20220926140218js_/https://www.smart-digital.at/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140218js_/https_/www.smart-digital.at/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:48%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-wrapper-link.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-wrapper-link.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:46	2021/2021	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:48%20GMT	https://web.archive.org/web/20240626162259js_/https://www.smart-digital.at/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-wrapper-link.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626162259js_/https_/www.smart-digital.at/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-wrapper-link.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:49%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:46	26553/26553	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:49%20GMT	https://web.archive.org/web/20220926155823js_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926155823js_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:49%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:47	6532/6532	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:49%20GMT	https://web.archive.org/web/20220926140223js_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140223js_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:50%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:47	6303/6303	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:50%20GMT	https://web.archive.org/web/20220926140233js_/https://www.smart-digital.at/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140233js_/https_/www.smart-digital.at/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:50%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementor/assets/js/frontend-modules.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementor/assets/js/frontend-modules.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:48	34365/34365	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:50%20GMT	https://web.archive.org/web/20220926140251js_/https://www.smart-digital.at/wp-content/plugins/elementor/assets/js/frontend-modules.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140251js_/https_/www.smart-digital.at/wp-content/plugins/elementor/assets/js/frontend-modules.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:51%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-includes/js/dist/hooks.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-includes/js/dist/hooks.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:49	6254/6254	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:51%20GMT	https://web.archive.org/web/20220926140224js_/https://www.smart-digital.at/wp-includes/js/dist/hooks.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140224js_/https_/www.smart-digital.at/wp-includes/js/dist/hooks.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:51%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-includes/js/dist/i18n.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-includes/js/dist/i18n.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:49	11569/11569	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:51%20GMT	https://web.archive.org/web/20220926143626js_/https://www.smart-digital.at/wp-includes/js/dist/i18n.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926143626js_/https_/www.smart-digital.at/wp-includes/js/dist/i18n.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:52%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/frontend.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/frontend.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:50	22553/22553	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:52%20GMT	https://web.archive.org/web/20220926140417js_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/frontend.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140417js_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/frontend.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:52%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:50	13545/13545	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:52%20GMT	https://web.archive.org/web/20220926145134js_/https://www.smart-digital.at/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926145134js_/https_/www.smart-digital.at/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:53%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-includes/js/jquery/ui/core.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-includes/js/jquery/ui/core.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:51	22063/22063	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:53%20GMT	https://web.archive.org/web/20220926151559js_/https://www.smart-digital.at/wp-includes/js/jquery/ui/core.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926151559js_/https_/www.smart-digital.at/wp-includes/js/jquery/ui/core.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:53%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementor/assets/js/frontend.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementor/assets/js/frontend.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:51	41908/41908	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:53%20GMT	https://web.archive.org/web/20220926160013js_/https://www.smart-digital.at/wp-content/plugins/elementor/assets/js/frontend.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926160013js_/https_/www.smart-digital.at/wp-content/plugins/elementor/assets/js/frontend.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:54%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:52	25731/25731	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:54%20GMT	https://web.archive.org/web/20220926140256js_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140256js_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:54%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:52	2031/2031	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:54%20GMT	https://web.archive.org/web/20240627020421js_/https://www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240627020421js_/https_/www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:55%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:53	18996/18996	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:55%20GMT	https://web.archive.org/web/20220926140234js_/https://www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140234js_/https_/www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:55%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-includes/js/underscore.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-includes/js/underscore.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:53	20260/20260	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:55%20GMT	https://web.archive.org/web/20220926140213js_/https://www.smart-digital.at/wp-includes/js/underscore.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140213js_/https_/www.smart-digital.at/wp-includes/js/underscore.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:56%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-includes/js/wp-util.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-includes/js/wp-util.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:53	2689/2689	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:56%20GMT	https://web.archive.org/web/20220926145027js_/https://www.smart-digital.at/wp-includes/js/wp-util.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926145027js_/https_/www.smart-digital.at/wp-includes/js/wp-util.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:56%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:54	35/35	---M--	200	added ('OK')	image/gif	etag:%226477b41d-23%22	http://athena.archive.org/0.gif	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/athena.archive.org/0.gif	(from http://archive.org/includes/athena.js)
14:51:54	2105/2105	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:56%20GMT	https://web.archive.org/web/20220926150345js_/https://www.smart-digital.at/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926150345js_/https_/www.smart-digital.at/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:55	7260/7260	---MCZ	200	added ('OK')	text/css	date:Sat,%2016%20Nov%202024%2011:07:21%20GMT	https://web.archive.org/_static/css/record.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/_static/css/record.css	(from https://web.archive.org/_static/css/banner-styles.css?v=S1zqJCYt)
14:51:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:58%20GMT	https://web.archive.org/web/20240626135939im_/https://www.smart-digital.at/wp-content/uploads/2021/10/maze-5768511-scaled.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626135939im_/https_/www.smart-digital.at/wp-content/uploads/2021/10/maze-5768511-scaled.jpg	(from https://web.archive.org/web/20240626135939cs_/https://www.smart-digital.at/wp-content/cache/wpo-minify/1718026369/assets/wpo-minify-header-af40a85b.min.css)
14:51:58	289617/289617	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:58%20GMT	https://web.archive.org/web/20220926150459im_/https://www.smart-digital.at/wp-content/uploads/2021/10/maze-5768511-scaled.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926150459im_/https_/www.smart-digital.at/wp-content/uploads/2021/10/maze-5768511-scaled.jpg	(from https://web.archive.org/web/20240626135939cs_/https://www.smart-digital.at/wp-content/cache/wpo-minify/1718026369/assets/wpo-minify-header-af40a85b.min.css)
14:52:03	712105/712105	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Nov%202024%2013:51:59%20GMT	https://web.archive.org/web/20240626140812im_/https://www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_from_the_air_A_storm_has_destroyed_a_power_l_ff257b42-675a-44a3-8088-0ea0c62b207e.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_from_the_air_A_storm_has_destroyed_a_power_l_ff257b42-675a-44a3-8088	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:52:03	560749/560749	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Nov%202024%2013:52:01%20GMT	https://web.archive.org/web/20240627033952im_/https://www.smart-digital.at/wp-content/uploads/2023/09/smartdigitalgroup_from_the_air_Accident_on_a_3_lane_highway_wit_62468151-c907-44a3-a220-1875a140816b.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/smartdigitalgroup_from_the_air_Accident_on_a_3_lane_highway_wit_62468151-c907-44a3-a220	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:52:03	661514/661514	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Nov%202024%2013:52:00%20GMT	https://web.archive.org/web/20240626151629im_/https://www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_from_the_air_Railroad_accident_on_a_bridge_M_0e9fbd87-fff4-4236-a1bc-cc3ecd9af377.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_from_the_air_Railroad_accident_on_a_bridge_M_0e9fbd87-fff4-4236-a1bc	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:52:04	2338221/2338221	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Nov%202024%2013:52:00%20GMT	https://web.archive.org/web/20231101100108im_/https://www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_train_crash_on_a_bridge_day_lower_austria_ul_5941172a-82e6-452e-b241-702e8a50ca06.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_train_crash_on_a_bridge_day_lower_austria_ul_5941172a-82e6-452e-b241	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
